Text,Sentiment,Positive
"No tengo nada con ustedes, por favor dejen de molestar o procedere a denunciarlos por hostigamiento",negativo,0
Yo no soy judith... por favor dejen de estar mandando estos mensajes.. ai no procederé a denunciarlos,negativo,0
"Quien eres que me envias mensajes que debo 41,544 si nunca e sacado ese monto. Si me siguen enviando mensajes de ese tipo los voy a demandsr por acoso.",negativo,0
"dicial que le éstoy interponiendo, porque yo no debo nada como se l",negativo,0
Voy a efectuar una demanda por acoso en las comunicaciones. Deben revisar quien es el titular del telefono.,negativo,0
atos. De lo contrario pondré mi queja en INDECOPI. Buenas noches.,negativo,0
"estos mensajes procederé de forma legal ante este hostigamiento, g",negativo,0
Solo dejo dicho. No se quien carajos es Alex. Es el ultimo aviso que les dejo. La proxima procederé a demandar por hostigamiento.,negativo,0
"laman y mandan mensajes seguidos, ya estoy cansada de esto y me quejare ante el area telefonica competente al respecto.",negativo,0
"meses, de lo contrario tomaré las medidas del caso gracias",negativo,0
Yo no tengo ninguna deuda con ustedes ruego me dejen de estar mandando esto tipo de mensajes o tomaré medidas legales.,negativo,0
"Que cuota en efectiva yo no tengo cuotas, procederé a denunciar y menos en efectiva",negativo,0
o. Demandare.,negativo,0
Que chucha tienes mi numero:v Quiere que lo denuncie?,negativo,0
Si siguen molestando me dirijiré a el ente responsable,negativo,0
ones con una denuncia por hostigamiento.,negativo,0
Asi q les agradesco q no me vuelvan a enviar mensajes ni mucho menos llamar a este numero si no quiern q les demande,negativo,0
De donde voy a pagar si estamos en estado de emergencia q se creen los voy a debunciar,negativo,0
De lo contrario haré una denuncia,negativo,0
De lo contrario reportare a este numero,negativo,0
"Enviaré este numero a la policia por estafa, ya que no cuento con ninguna deuda",negativo,0
Eres por favor no me molesten Yo nunca saque nada ni un sol de ninguna tienda por eso veriquen porque Yo los voy a denunciar por estafa o extorcio n si n,negativo,0
"Eres un delincuente ,no te conosco ,deja de enviar mensajes ,te voy a denunciar delincuente de mierda",negativo,0
A ver señor no se con quien quiere hablar yo no soy Luis y no llame xq lo voy a denunciar el numero,negativo,0
Bueno si mi sigue llamando voy ir a indeope o otro lugaf para ddnunciarlo,negativo,0
Es una estafa no vuelva a llamar sino lo denuncio ante el fiscal,negativo,0
Esa estafa denuncie en su debido momento señores claro,negativo,0
De que deudas hablan si no dejan de hostigar voy a denunciar al dueño de este numero de celular.,negativo,0
938446380 le boy a denunciar por acto delincuencial,negativo,0
Esta prohibido mamdare este aviso al indecopi,negativo,0
Estan denunciados por acoso y extorsion,negativo,0
"Esta equivocado, si ud , me sigue molestando, lo demandare por acoso, no soy la persona que busca",negativo,0
ACCIONES LEGALES voy a tomar yo porque estan HOSTIGANDO a quien no es ese Gustavo.,negativo,0
Este no es numero de Karen... Denunciare a por enviar msj,negativo,0
Este no es su celular. Si llega otro mensaje seran denunciados al Osiptel.,negativo,0
Este no es su numero una mas y los denuncio por acoso,negativo,0
Este no es. El numero de ese señor si siguen molestando los voy a denunciar a Indecopi,negativo,0
Este no lo tengo grabado y lo voy a denunciar,negativo,0
Este nro no es de Luis ya me tienen cansado con esta cojudes voy a poner una denuncia por tanto mensaje mi nombre es Alfonso,negativo,0
De qué me esta hablando proceso de quién siempre me llega estos mensajes voy a demandarlos,negativo,0
Este numero es mio soy ajena si sigue Mandandome messajes asi tomare acciones legales a a estas cosas si,negativo,0
De volver a enviar otro mensaje tomaré las acciones pertinentes,negativo,0
Defensoria del consumidot,negativo,0
Degense de huebadas yo no tengo ninguna deuda no esten jodiendo xq lo puedo denunciar,negativo,0
Deja d joder hijos d la mala madre La policia d intelincia esta x Sus paso para atraparlos y seban a joder,negativo,0
Este numero no pertenece ala persona que ustedes estan mandando el mensaje no me molesten por favor si no tendré que denunciarlo,negativo,0
"Deja de acosarme , estoy guardando todos tus mensajes y tidas las llamadas que me hacen.",negativo,0
Este numero pertenece a un estudio juridico evitar seguir molestando si no se quiere ganar acciones legales ..gracias..¡,negativo,0
Este numero pertenece a una empresa por favor dejar de enviar mensajes y no queremos tomar otras medidas con el proveedor de la linea,negativo,0
Deja de enviar mensajes te denuncio,negativo,0
Deja de joderme q no tengo ninguna deuda antes q le denuncie,negativo,0
Este número también y fue denunciado a la policia,negativo,0
"Este tampoco es un cronograma, te voy a reportar si sigues enviando archivos",negativo,0
"Este teléfono no es de esa persona, dejen de jodervo voy a denuncia",negativo,0
Este teléfono no pertenece a Daniel estan equivocados verifiquen. Bien porque yo me voy a ir a Indecopi a denunciarlos,negativo,0
Este y los numero en mencion seran denunciados ante indecipi,negativo,0
Dejan de joder les boy a denunciar por estaba no kiero tener problema con su persona ??,negativo,0
Dejan de molestar o les denuncio a indecopi,negativo,0
Dejar de ostigar voy a tomar medidas legales ...,negativo,0
"Estimados Señores, todos estos mensajes se los estoy mostrando a Indecopi por el constante acoso sabiendo que no les debo absolutamente nada a su representada",negativo,0
Deje de acosar con este mensaje q no soy la persona q indica caso contrario lo denunciaré penalmente,negativo,0
"Deje de enviar estos mensajes, yo no trbgo nada que cer con su empresa,o voy a enviar estos mensajes a INDECOPI",negativo,0
Deje de enviar mensajes los voy a denunciar por acoso,negativo,0
Deje de la molestarme o caso contrario entablare una demanda contra usted.averigue primero de quien es el numero,negativo,0
"Deje de mandarme msjs que no soy Alejandro, pasaré a denunciarlos por tanto molestarme",negativo,0
Esto es hostigamiento.Y maltrato psicologico.no queda de otra .por la denuncia,negativo,0
Estorsionador te vas ahir preso tu numero esta en la comisaria,negativo,0
"Deje de molestar , este numero y su persona estan siendo reportados",negativo,0
Deje de molestar .No es la persona que indica.si no mando CARYA NOTARIAL,negativo,0
Deje de molestar banco o le llegara una denuncia,negativo,0
Deje de molestar no soy aquella persona y porfavor ya no llamen o me veré en la obligacion de asentar una denuncia a cmr,negativo,0
Deje de molestar porque mi persona no lo conoce a usted y sus mentiras. Lo estoy repontando a las autoridades por falsedad,negativo,0
Estoy cansada que me estén molestando estoy presentando mi queja a instancias Mayores tengo todos sus mensajes grabados,negativo,0
Deje.De.mandar mensajes de lo.contrario lo denunciante ante indecopi,negativo,0
Estoy cansado de tus amenasas si no m contestas y no m explicas los voy a denunciar por hostigamiento,negativo,0
Estoy comunicandome con la policia.,negativo,0
Estoy denunciandolos,negativo,0
"Dejen de enviar estos mensajes. Ayer cancelé. Si lo siguen haciendo, denunciaré ante Osiptel.",negativo,0
Dejen de enviar mensajes no tengo ninguna deuda los denunciaré si siguen mandando,negativo,0
Dejen de enviar mensajes pues yo no presento ninguna deuda. Los Voy a denunciar si siguen con lo mismo.,negativo,0
"Dejen de enviar msj yo no tengo nada que ver con el señor a quien le mandan los msj,voy a realizar una denuncia por hostigamiento",negativo,0
Dejen de enviar o les denunciare,negativo,0
Dejen de enviarme este tipo de mensajes no tengo relacion alguna con este Banco caso contrario los denunciare por acoso estoy cansada de recibir mensaje,negativo,0
Dejen de enviarme mnsjs yo no tengo ninguna deuda con ustedes Los voy a denunciar a Indecopi,negativo,0
Dejen de estar enviando mensajes absurdos. Yo no tengo deuda con nadie y si siguen con su mismo proceder me veré obligado a denunciarlos por hostigamiento.,negativo,0
"Dejen de estar hostigando a este nro, por q voy a denunciar a esa empresa colecta, a quien cobran yo soy la señora Elizabeth Camargo.",negativo,0
Estoy numero le voy a dar al policia para k me llamas,negativo,0
Estoy reportando a la PNP,negativo,0
A ustedes yo no les debo ni m... Vean bien a quien mandan msj si losiguen haciendo los denunciaré,negativo,0
Abstenerse de emitir estos avisos por esta via. Bajo advertencia de iniciar los procesos correspondientes,negativo,0
Dejen de estar mandando mensajes a este telefono no se quien sera esta persona a quien manda los voyva denunciar,negativo,0
Dejen de estar mandando mensajes. Si siguen asi impondre una demanda con estos numeros .,negativo,0
Dejen de estar mansando mensaje a este numero no conozco a lacpersona si sifuen los voy a denunciar,negativo,0
"Dejen de estar molestando a un numero equivocado o los, denuncio",negativo,0
"Evite seguir enviando mensajes, caso contrario procederemos legalmente.",negativo,0
Dejen de estar ostigando que los voy a denunciar por los SMS que envian carajo,negativo,0
Dejen de fregar ya pague o los denunciare,negativo,0
"Expliqueme de que debo, si no explican les denunciare",negativo,0
Dejen de joder e o boy. Denunciar por extorcion,negativo,0
Dejen de joder mierdas me han mandado mas de 20 mensajes yo tengo tarjeta de su wevada si siguen asi iré a indecopi,negativo,0
Dejen de estar mandando estos mensajes. A mi celular o los voy a denunciar,negativo,0
Favor en no volveremos a enviar este mensaje es numero equivocado yo soy el Sr Julio Y no tengo ninguna deuda La proxima les denuncio,negativo,0
Dejen de joder que mierda quieren yo no les debo ni un puto sol no sé porque Me mandan mensajes si siguen molestando los voy a denunciar,negativo,0
Fiscalia prevencion de delito,negativo,0
Dejen de joderme los voy a denunciar yo no soy ningun cliente GNB,negativo,0
Dejen de mandar mensajes por que no se quien es ese señor y como sigan enviando los denunciare por acoso,negativo,0
"Acosadores, tendré que denunciarlos Po r tranquilidad.",negativo,0
Bien claro dije k no pagaré nada k pague la sra manuela o la sra Angela x k yo no pedi nada iré a presentar mi queja Indecopi,negativo,0
Dejen de mandarme mensajes yo no tengo una deuda yo soy menor de edad y yo los puedo renunciar por hostigamiento,negativo,0
Dejen de mandarme msj y de llamarme xfavor yo no tengo minguna deuda con ustedes asi q no me molesten de caso contrario tomate cartas en el asunto,negativo,0
Fíjate bien a quien quieres mandar este mensaje si no les voy a den,negativo,0
Dejen de mandarme.mensajes q voy a denunciar a la persona dueña de estos numeros no se quien mierda sera Jorge,negativo,0
CON ESTOS DATOS VOY A PONER UNA DENUNCIA A INDECOPI POR ATENTAR CONTRA MI TRANQUILIDAD!,negativo,0
Dejen de molestar ...los voy a denunciar yo no soy Dorina...y ademas no tengo deuda con avon,negativo,0
Gracias No Insista Indecopi Agradeceremos suspender estas comunicaciones,negativo,0
Dejen de molestar mi tranquilidad o tendré que denunciarlos,negativo,0
Dejen de molestar no los conozco ni se de q deuda hablan ..si me siguen molestando los voy a denunciar a este numero,negativo,0
"Dejen de molestar que los voy a denunciar, no soy garante de nadie.",negativo,0
Dejen de molestarme los voy a denunciar,negativo,0
Dejen de seguir jodiendo con los msj estan enviando a la persona equivocada de lo contrario tendré k presentar mi queja a Indecopi,negativo,0
Gracias porfavor mandeme la notificacion para denunciarles por estafadores,negativo,0
Dejen de star jodiendo los voy a demandar por ostigamiento,negativo,0
Grasias estare en indecopi por esta amenaz,negativo,0
HDP deja de joder o te denuncio por hostigamiento es facil averiguar tus datos,negativo,0
HOY TE DENUNCIO POR ACOSO,negativo,0
Demanda de una vez y no jodan,negativo,0
Demandame no me amenaces,negativo,0
Hace 2 años hize una quejs en el libro de reclamaciones de esika cn respuesta x maltrato y acoso. Lo volvere a hacer xq no soy esa persona,negativo,0
Carajo dejen de joder ya se cuando tengo qye pagar. O los denunciare x maltrato psicologico,negativo,0
Denunciare,negativo,0
Denunciare este numero al ministerio del interior,negativo,0
Denunciare su amenasas,negativo,0
Denunciare yo tambien,negativo,0
Hasta cuando me joden yo no soy Altamirano soy Angelica les voya denunciar,negativo,0
Hasta cuándo mierda estás esperando para poner la demanda. Hijo de,negativo,0
Hey no se quiénes son uds voy a denunciarlos por hostigamiento y amenazas,negativo,0
Hijos de puta me quejare indecopi,negativo,0
Carajo dejen de molestar o los denuncio,negativo,0
Carajo este no es su numero de la sra ya dejen de joder con sus mensajes o quieren que haga la denuncia y reporte a la central,negativo,0
Carajo les he dicho mil veces que no soy luis no entienden los voy a denunciar ante indecopi,negativo,0
Carajo no jodas. Yo no doy el señor q estan cobrando asi q limitese o lo denuncio por ostigamiento,negativo,0
Carajo no me jodas que yo no debo a nadie te denunciare hijo de put,negativo,0
"Calla mierda.. No jodas, anda trabaja, voy a poner denuncia esos numeros para que sean rastreables!",negativo,0
Carajo usted no sabe entender yo no soy la señora Lopez Campana no se presté para estar molestando de lo contrario lo estaré denunciando,negativo,0
Caso contrario se le denunciará,negativo,0
Caso contrario voy adoptar otras acciones,negativo,0
Disculpa nunca fui cliente de si banco y deje mandar mensajes de este tipo sino tomaré medidas legales gracias,negativo,0
Hoy lo denuncio,negativo,0
Carajo una está. Denunciados siguen molestando pues tomaré acciones,negativo,0
Hoy mismo realizo la denuncia,negativo,0
Huevones malditos o dejan de joder o los DENUNCIO..,negativo,0
INDECOPI. GRACIAS,negativo,0
Identifiquense los voy a denunciar por perturbar mi tranquilidad,negativo,0
Identifiquese o procederé a denunciar este mensaje,negativo,0
